url_length,hyphen_count,dot_count,digit_count,entropy,subdomain_depth,has_https,is_ip_address,has_at_symbol,path_length,query_param_count,special_char_count,brand_impersonation_score,brand_matched_count,brand_keyword_hit_count,brand_typosquat_hit_count,brand_has_action_word,tld_risk_score,tld_known,idn_is_homograph,idn_confusable_count,idn_risk_score,idn_punycode_flag,dns_resolves,dns_a_record_count,dns_has_aaaa,dns_has_mx,whois_domain_age_days,whois_recently_registered,whois_privacy_protected,whois_found,ssl_valid,ssl_self_signed,ssl_days_until_expiry,ssl_expired,visual_similarity_score,dom_credential_form_detected,aggregate_lexical_risk_score,whois_registrar_was_missing,whois_domain_age_days_was_missing,ssl_days_until_expiry_was_missing,ssl_issuer_was_missing,ssl_expired_was_missing,visual_similarity_score_was_missing,dom_credential_form_detected_was_missing,category_was_missing,tld_freq,whois_registrar_freq,category_freq,ssl_issuer_google_trust_services,ssl_issuer_let's_encrypt,ssl_issuer_digicert_inc,ssl_issuer_amazon,ssl_issuer_globalsign_nv_sa,ssl_issuer_sectigo_limited,ssl_issuer_godaddycom_inc,ssl_issuer_godaddycom,ssl_issuer_hellenic_academic_and_research_institutions_ca,ssl_issuer_microsoft_corporation,ssl_issuer_other,ssl_issuer_missing
92,0,1,0,3.3788,0,1,0,1,17,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2176,1,1,1,1,1,0,0,1,0.001444,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
53,0,2,7,3.5739,1,1,0,0,20,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.125,0,0.1555,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
15,0,1,0,2.2359,0,1,0,0,0,0,0,0.0,0,0,0,0,0.02,1,0,0,0.0,0,1,1,0,1,12972.0,0,0,1,1,0,162.0,0,0.125,0,0.0507,1,0,0,0,0,0,0,1,0.005157,0.573432,0.778259,0,0,0,0,0,1,0,0,0,0,0,0
39,0,1,0,2.9502,0,1,0,0,17,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,3,0,1,3177.0,0,0,1,1,0,41.0,0,0.25,0,0.104,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
94,4,2,5,4.3111,1,0,0,0,33,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.125,0,0.2245,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
47,0,3,0,3.9385,2,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,0,0,-1.0,-1,0.3125,0,0.1238,0,0,1,1,1,0,0,1,0.358292,0.044554,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
24,0,1,0,2.7219,0,1,0,0,6,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2044,1,1,1,1,1,0,0,1,0.003919,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
26,0,1,0,3.1699,0,1,0,0,9,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,0,0,0,0,4978.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1294,0,0,1,1,1,1,1,1,0.042492,0.0033,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
31,1,2,0,3.8797,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,1,0,57.0,0,0.1875,0,0.1226,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
30,0,3,0,3.6538,2,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.2114,1,1,1,1,0,1,1,0,0.099216,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
46,0,2,0,3.9161,1,1,0,0,10,1,2,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,190.0,0,0.25,0,0.2166,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,0,0,1,0,0,0,0,0,0,0,0,0
89,1,2,2,3.9754,1,1,0,0,60,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.1875,0,0.2295,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
37,0,2,0,3.7534,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,53.0,0,0.1875,0,0.1201,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
44,0,1,0,3.6635,0,1,0,0,14,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.1393,1,1,1,1,1,0,0,1,0.042492,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
33,0,1,0,3.1699,0,1,0,0,16,0,0,0.0,0,0,0,0,0.3,1,0,0,0.0,0,1,1,0,1,6041.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1534,0,0,1,1,1,1,1,1,0.008251,0.000206,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
22,0,2,1,2.8151,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,71.0,0,0.125,0,0.2063,1,1,0,0,0,0,0,1,0.003507,0.573432,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
32,0,2,0,3.7721,1,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,1,0,57.0,0,0.25,0,0.1204,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
40,0,2,2,3.3278,1,1,0,0,16,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,67.0,0,0.125,0,0.2166,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
36,0,1,0,3.3249,0,1,0,0,14,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,11461.0,0,1,1,1,0,138.0,0,0.25,0,0.1115,0,0,0,0,0,0,0,1,0.358292,0.012995,0.778259,0,0,0,0,0,1,0,0,0,0,0,0
36,2,2,0,3.8842,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.15,1,0,0,0.0,0,1,1,0,0,2771.0,0,1,1,1,0,40.0,0,0.25,0,0.156,0,0,0,0,0,0,0,0,0.358292,0.018152,0.02764,0,1,0,0,0,0,0,0,0,0,0,0
33,0,2,0,3.6887,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,2.0,1,0,1,0,0,-1.0,-1,-1.0,-1,0.1188,0,0,1,1,1,1,1,1,0.358292,0.016295,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
18,0,1,0,3.1219,0,1,0,0,0,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,2,0,1,4435.0,0,0,1,1,0,83.0,0,0.1875,0,0.1464,0,0,0,0,0,0,0,1,0.045998,0.063325,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
22,0,1,0,3.0391,0,1,0,0,0,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,3,0,1,6181.0,0,1,1,1,0,41.0,0,0.25,0,0.1268,0,0,0,0,0,0,0,1,0.042492,0.012995,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
28,0,2,0,2.9219,1,1,0,0,10,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,53.0,0,0.1875,0,0.2084,1,1,0,0,0,0,0,1,0.000825,0.573432,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
28,0,1,0,3.0958,0,1,0,0,9,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,1,0,38.0,0,0.0625,0,0.1069,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
31,0,1,0,2.9312,0,1,0,0,10,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,63.0,0,1,1,0,0,-1.0,-1,0.0312,0,0.2086,0,0,1,1,1,0,0,1,0.005569,0.035479,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
68,2,2,3,4.0453,1,1,0,0,21,0,0,0.2333,1,0,1,1,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2792,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,2.585,0,1,0,0,16,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,11089.0,0,1,1,0,0,-1.0,-1,0.0312,0,0.0967,0,0,1,1,1,0,0,1,0.358292,0.000825,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
22,0,1,0,3.2359,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,8559.0,0,1,1,0,0,-1.0,0,-1.0,-1,0.1097,0,0,1,1,0,1,1,1,0.358292,0.007426,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
25,0,3,0,3.2806,2,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,75.0,0,0.25,1,0.2156,1,1,0,0,0,0,0,1,0.000206,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
39,0,3,0,3.8566,2,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.2155,1,1,1,1,0,1,1,0,0.099216,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
46,0,2,0,2.8731,1,1,0,0,25,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,57.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.2075,0,0,1,1,1,1,1,1,0.004332,0.003507,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,2,2,0,3.9232,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2168,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
54,1,2,3,4.2889,1,1,0,0,13,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.25,0,0.1698,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
36,0,2,0,3.6635,1,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,6115.0,0,0,1,1,0,86.0,0,0.25,1,0.1183,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
62,0,2,27,4.3517,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,29.0,1,1,1,0,0,-1.0,-1,-1.0,-1,0.237,0,0,1,1,1,1,1,1,0.003713,0.035479,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
53,0,2,2,3.9862,1,0,0,0,18,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.3125,1,0.1637,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
39,0,1,0,3.4183,0,1,0,0,19,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,3,0,1,2150.0,0,0,1,1,0,43.0,0,0.3125,0,0.1134,0,0,0,0,0,0,0,1,0.358292,0.000825,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
26,0,2,1,3.4613,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,0,11305.0,0,0,1,1,0,139.0,0,0.25,0,0.1142,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
45,0,2,0,3.2028,1,1,0,0,21,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,1,8447.0,0,0,1,1,0,181.0,0,0.3125,1,0.1091,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
33,0,1,0,3.281,0,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,2535.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1106,0,0,1,1,1,1,1,1,0.358292,0.000206,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
20,0,1,0,2.5503,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,5248.0,0,0,1,1,0,214.0,0,0.25,0,0.096,0,0,0,0,0,0,0,1,0.358292,0.0033,0.778259,0,0,0,0,1,0,0,0,0,0,0,0
44,2,2,6,4.2506,1,1,0,0,0,0,0,0.1667,1,0,1,0,0.7,1,0,0,0.0,0,1,2,0,0,2773.0,0,0,1,1,0,82.0,0,0.4375,0,0.3617,0,0,0,0,0,0,0,0,0.004744,0.044554,0.02764,0,1,0,0,0,0,0,0,0,0,0,0
288,0,3,2,4.1924,2,1,0,0,9,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,89.0,0,0.5,0,0.2338,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
52,0,3,0,3.0131,2,1,0,0,27,0,0,0.0,0,0,0,0,0.93,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.3393,1,1,1,1,1,1,1,1,0.009488,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
46,3,2,4,4.5439,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,65.0,0,0.3125,0,0.2742,1,1,0,0,0,0,0,0,0.110974,0.573432,0.02764,1,0,0,0,0,0,0,0,0,0,0,0
45,2,3,3,4.1345,2,0,0,0,0,0,0,0.0,0,0,0,1,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,0,0.1875,0,0.1277,1,1,1,1,0,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
28,0,1,0,2.585,0,1,0,0,14,0,0,0.1667,2,0,2,0,0.5,0,0,0,0.0,0,1,2,0,1,10524.0,0,0,1,0,0,-1.0,0,0.0312,0,0.2684,0,0,1,1,0,0,0,0,0.02269,0.014026,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
50,0,3,0,3.1307,2,1,0,0,25,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,95.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.2126,0,0,1,1,1,1,1,1,0.004332,0.004125,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
54,2,1,0,3.7849,0,1,0,0,25,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,16.0,1,0,1,0,0,-1.0,-1,-1.0,-1,0.1207,0,0,1,1,1,1,1,1,0.358292,0.016295,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
23,0,2,0,3.182,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7764.0,0,1,1,1,0,78.0,0,0.25,0,0.1086,0,0,0,0,0,0,0,1,0.358292,0.005157,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
33,0,1,0,3.0,0,1,0,0,17,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,1513.0,0,1,1,1,0,46.0,0,0.375,0,0.21,0,0,0,0,0,0,0,1,0.000206,0.007838,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
81,1,2,2,3.9754,1,1,0,0,52,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.1875,0,0.2295,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
59,0,2,1,2.7806,1,1,0,0,6,2,4,0.0,0,0,0,0,0.55,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2206,1,1,1,1,1,1,1,1,0.004744,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
67,2,2,2,4.1754,1,1,0,0,21,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2218,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
19,0,2,0,2.6464,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,176.0,0,0.25,0,0.2029,1,1,0,0,0,0,0,1,0.015883,0.573432,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
59,7,2,6,4.4553,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,87.0,0,0.375,0,0.2724,1,1,0,0,0,0,0,0,0.110974,0.573432,0.050124,1,0,0,0,0,0,0,0,0,0,0,0
32,1,2,4,3.882,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.125,0,0.216,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
82,0,7,0,4.3362,6,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,12.0,1,0,1,0,0,-1.0,-1,0.0312,0,0.1317,0,0,1,1,1,0,0,1,0.358292,0.016295,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
30,0,1,0,3.4594,0,1,0,0,11,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,-1.0,0,0,0,1,0,45.0,0,0.3125,0,0.1142,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,1,0
24,0,1,0,3.1219,0,1,0,0,6,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2124,1,1,1,1,1,0,0,1,0.001856,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
35,2,2,0,3.5364,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,33.0,0,0.5,0,0.254,1,1,0,0,0,0,0,0,0.110974,0.573432,0.02764,1,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,3.4594,0,0,0,0,9,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,8992.0,0,0,1,1,0,84.0,0,0.0312,0,0.1142,0,0,0,0,0,0,0,1,0.358292,0.007426,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
62,0,2,21,4.549,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,29.0,1,1,1,0,0,-1.0,-1,-1.0,-1,0.241,0,0,1,1,1,1,1,1,0.003713,0.035479,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
44,0,1,0,3.5305,0,1,0,0,18,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,584.0,0,1,1,1,0,50.0,0,0.375,0,0.1156,0,0,0,0,0,0,0,1,0.358292,0.007219,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
36,0,2,2,3.6303,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,42.0,0,0.375,0,0.1176,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
27,0,2,5,3.5033,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.375,0,0.2201,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,3.2776,0,1,0,0,11,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,1,-1.0,0,0,0,1,0,24.0,0,0.1875,0,0.2156,1,1,0,0,0,0,0,1,0.009695,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,1,0
27,0,1,0,3.3927,0,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,11426.0,0,1,1,1,0,76.0,0,0.25,0,0.1129,0,0,0,0,0,0,0,1,0.358292,0.001444,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
64,1,2,2,3.9754,1,1,0,0,35,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.1875,0,0.2295,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
23,0,2,0,3.182,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,0,11039.0,0,0,1,1,0,62.0,0,0.25,0,0.1086,0,0,0,0,0,0,0,1,0.358292,0.004744,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
62,0,2,22,4.5648,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,29.0,1,1,1,0,0,-1.0,-1,-1.0,-1,0.2413,0,0,1,1,1,1,1,1,0.003713,0.035479,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
25,0,2,0,3.4548,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,3,0,0,1959.0,0,1,1,1,0,70.0,0,0.1875,0,0.1141,0,0,0,0,0,0,0,1,0.358292,0.035479,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
38,0,2,0,3.8062,1,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,53.0,0,0.125,0,0.1211,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,2.9312,0,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,3,0,1,-1.0,0,0,0,1,0,89.0,0,-1.0,-1,0.2086,1,1,0,0,0,1,1,1,0.003919,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,3.5,0,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,8890.0,0,0,1,0,0,-1.0,-1,0.0312,0,0.115,0,0,1,1,1,0,0,1,0.358292,0.00887,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
44,0,2,0,3.8402,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,53.0,0,0.125,0,0.1218,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
24,0,2,0,3.1396,1,1,0,0,0,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,1,0,0,9962.0,0,1,1,1,0,128.0,0,0.3125,0,0.1288,0,0,0,0,0,0,0,1,0.042492,0.035479,0.778259,0,0,0,0,0,1,0,0,0,0,0,0
22,0,1,0,2.75,0,1,0,0,6,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.205,1,1,1,1,1,0,0,1,0.000413,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
27,0,1,0,2.8151,0,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.1013,1,1,1,1,1,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
32,0,1,0,2.75,0,1,0,0,16,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.205,1,1,1,1,1,1,1,1,0.009695,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
26,0,2,0,3.7345,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,1,0,57.0,0,0.375,0,0.1197,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
40,1,1,0,3.6842,0,1,0,0,11,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2237,1,1,1,1,1,1,1,1,0.015883,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
26,0,1,0,2.9477,0,1,0,0,9,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,1,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.209,1,1,1,1,1,1,1,1,0.000206,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
84,4,2,5,4.3111,1,0,0,0,24,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.1875,0,0.2245,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
38,0,2,2,4.0314,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2189,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,3.6144,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,4526.0,0,1,1,1,0,40.0,0,0.25,0,0.1173,0,0,0,0,0,0,0,1,0.358292,0.007838,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
19,0,1,0,2.9219,0,1,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,53.0,0,0.25,0,0.2418,1,1,0,0,0,0,0,0,0.000619,0.573432,0.050124,1,0,0,0,0,0,0,0,0,0,0,0
